rate_line.location_code,rate_line.location,rate_line.rate,rate_line.pulse
1155647,Brazil - Mobile,0.2127,60
1155648,Brazil - Mobile,0.2127,60
1155649,Brazil - Mobile,0.2127,60
1155656,Brazil - Mobile,0.2127,60
1155657,Brazil - Mobile,0.2127,60
1155658,Brazil - Mobile,0.2127,60
1155659,Brazil - Mobile,0.2127,60
1155666,Brazil - Mobile,0.2127,60
1155667,Brazil - Mobile,0.2127,60
1155668,Brazil - Mobile,0.2127,60
1155669,Brazil - Mobile,0.2127,60
1155676,Brazil - Mobile,0.2127,60
1155677,Brazil - Mobile,0.2127,60
1155678,Brazil - Mobile,0.2127,60
1155679,Brazil - Mobile,0.2127,60
1155686,Brazil - Mobile,0.2127,60
1155687,Brazil - Mobile,0.2127,60
1155688,Brazil - Mobile,0.2127,60
1155689,Brazil - Mobile,0.2127,60
1155696,Brazil - Mobile,0.2127,60
1155697,Brazil - Mobile,0.2127,60
1155698,Brazil - Mobile,0.2127,60
1155699,Brazil - Mobile,0.2127,60
1155716,Brazil - Mobile,0.2127,60
1155717,Brazil - Mobile,0.2127,60
1155718,Brazil - Mobile,0.2127,60
1155719,Brazil - Mobile,0.2127,60
1155726,Brazil - Mobile,0.2127,60
1155727,Brazil - Mobile,0.2127,60
1155728,Brazil - Mobile,0.2127,60
1155729,Brazil - Mobile,0.2127,60
1155736,Brazil - Mobile,0.2127,60
1155737,Brazil - Mobile,0.2127,60
1155738,Brazil - Mobile,0.2127,60
1155739,Brazil - Mobile,0.2127,60
1155746,Brazil - Mobile,0.2127,60
1155747,Brazil - Mobile,0.2127,60
1155748,Brazil - Mobile,0.2127,60
1155749,Brazil - Mobile,0.2127,60
1155756,Brazil - Mobile,0.2127,60
1155757,Brazil - Mobile,0.2127,60
1155758,Brazil - Mobile,0.2127,60
1155759,Brazil - Mobile,0.2127,60
1155767,Brazil - Mobile,0.2127,60
1155768,Brazil - Mobile,0.2127,60
1155769,Brazil - Mobile,0.2127,60
1155776,Brazil - Mobile,0.2127,60
1155777,Brazil - Mobile,0.2127,60
1155778,Brazil - Mobile,0.2127,60
1155779,Brazil - Mobile,0.2127,60
1155786,Brazil - Mobile,0.2127,60
1155787,Brazil - Mobile,0.2127,60
1155788,Brazil - Mobile,0.2127,60
1155789,Brazil - Mobile,0.2127,60
1155796,Brazil - Mobile,0.2127,60
1155797,Brazil - Mobile,0.2127,60
1155798,Brazil - Mobile,0.2127,60
1155799,Brazil - Mobile,0.2127,60
1155816,Brazil - Mobile,0.2127,60
1155817,Brazil - Mobile,0.2127,60
1155818,Brazil - Mobile,0.2127,60
1155819,Brazil - Mobile,0.2127,60
1155826,Brazil - Mobile,0.2127,60
1155827,Brazil - Mobile,0.2127,60
1155828,Brazil - Mobile,0.2127,60
1155829,Brazil - Mobile,0.2127,60
1155836,Brazil - Mobile,0.2127,60
1155837,Brazil - Mobile,0.2127,60
1155838,Brazil - Mobile,0.2127,60
1155839,Brazil - Mobile,0.2127,60
1155846,Brazil - Mobile,0.2127,60
1155847,Brazil - Mobile,0.2127,60
1155848,Brazil - Mobile,0.2127,60
1155849,Brazil - Mobile,0.2127,60
1155856,Brazil - Mobile,0.2127,60
1155857,Brazil - Mobile,0.2127,60
1155858,Brazil - Mobile,0.2127,60
1155859,Brazil - Mobile,0.2127,60
1155866,Brazil - Mobile,0.2127,60
1155867,Brazil - Mobile,0.2127,60
1155868,Brazil - Mobile,0.2127,60
1155869,Brazil - Mobile,0.2127,60
1155876,Brazil - Mobile,0.2127,60
1155877,Brazil - Mobile,0.2127,60
1155878,Brazil - Mobile,0.2127,60
1155879,Brazil - Mobile,0.2127,60
1155886,Brazil - Mobile,0.2127,60
1155887,Brazil - Mobile,0.2127,60
1155888,Brazil - Mobile,0.2127,60
1155889,Brazil - Mobile,0.2127,60
1155896,Brazil - Mobile,0.2127,60
1155897,Brazil - Mobile,0.2127,60
1155898,Brazil - Mobile,0.2127,60
1155899,Brazil - Mobile,0.2127,60
1155909,Brazil - Mobile,0.2127,60
1155916,Brazil - Mobile,0.2127,60
1155917,Brazil - Mobile,0.2127,60
1155918,Brazil - Mobile,0.2127,60
1155919,Brazil - Mobile,0.2127,60
1155926,Brazil - Mobile,0.2127,60
1155927,Brazil - Mobile,0.2127,60
1155928,Brazil - Mobile,0.2127,60
1155929,Brazil - Mobile,0.2127,60
1155936,Brazil - Mobile,0.2127,60
1155937,Brazil - Mobile,0.2127,60
1155938,Brazil - Mobile,0.2127,60
1155939,Brazil - Mobile,0.2127,60
1155946,Brazil - Mobile,0.2127,60
1155947,Brazil - Mobile,0.2127,60
1155948,Brazil - Mobile,0.2127,60
1155949,Brazil - Mobile,0.2127,60
1155956,Brazil - Mobile,0.2127,60
1155957,Brazil - Mobile,0.2127,60
1155958,Brazil - Mobile,0.2127,60
1155959,Brazil - Mobile,0.2127,60
1155966,Brazil - Mobile,0.2127,60
1155967,Brazil - Mobile,0.2127,60
1155968,Brazil - Mobile,0.2127,60
1155969,Brazil - Mobile,0.2127,60
1155976,Brazil - Mobile,0.2127,60
1155977,Brazil - Mobile,0.2127,60
1155978,Brazil - Mobile,0.2127,60
1155979,Brazil - Mobile,0.2127,60
1155986,Brazil - Mobile,0.2127,60
1155987,Brazil - Mobile,0.2127,60
1155988,Brazil - Mobile,0.2127,60
1155989,Brazil - Mobile,0.2127,60
1155996,Brazil - Mobile,0.2127,60
1155997,Brazil - Mobile,0.2127,60
1155998,Brazil - Mobile,0.2127,60
1155999,Brazil - Mobile,0.2127,60
1155211,Brazil - Rio,0.0159,60
1155212,Brazil - Rio,0.0159,60
1155213,Brazil - Rio,0.0159,60
1155214,Brazil - Rio,0.0159,60
1155215,Brazil - Rio,0.0159,60
1155111,Brazil - Sao Paulo,0.0183,60
1155112,Brazil - Sao Paulo,0.0183,60
1155113,Brazil - Sao Paulo,0.0183,60
1155114,Brazil - Sao Paulo,0.0183,60
1155115,Brazil - Sao Paulo,0.0183,60
284,British Virgin Islands,0.3426,60
11673,Brunei Darussalam,0.0519,60
11673227,Brunei Darussalam - Mobile,0.0519,60
11673228,Brunei Darussalam - Mobile,0.0519,60
11673229,Brunei Darussalam - Mobile,0.0519,60
1167371,Brunei Darussalam - Mobile,0.0519,60
116738,Brunei Darussalam - Mobile,0.0519,60
116739,Brunei Darussalam - Mobile,0.0519,60
11359,Bulgaria,0.0605,60
11359430,Bulgaria - Mobile,0.5849,60
11359437,Bulgaria - Mobile,0.5849,60
11359438,Bulgaria - Mobile,0.5849,60
11359439,Bulgaria - Mobile,0.5849,60
1135948,Bulgaria - Mobile,0.5849,60
1135987,Bulgaria - Mobile,0.5849,60
1135988,Bulgaria - Mobile,0.5849,60
1135989,Bulgaria - Mobile,0.5849,60
113599,Bulgaria - Mobile,0.5849,60
11226,Burkina Faso,0.4277,60
11257,Burundi,0.6572,60
112577,Burundi - Mobile,0.6572,60
1125777,Burundi - Mobile Onatel,0.6572,60
1125774,Burundi - Mobile Other,0.6572,60
1125775,Burundi - Mobile Other,0.6572,60
1125776,Burundi - Mobile Other,0.6572,60
1125778,Burundi - Mobile Other,0.6572,60
1125729,Burundi - Mobile Ucom,0.6572,60
1125771,Burundi - Mobile Ucom,0.6572,60
1125779,Burundi - Mobile Ucom,0.6572,60
112572220,Burundi - Onatel Fixed,0.6572,60
112572221,Burundi - Onatel Fixed,0.6572,60
112572222,Burundi - Onatel Fixed,0.6572,60
112572223,Burundi - Onatel Fixed,0.6572,60
112572224,Burundi - Onatel Fixed,0.6572,60
112572225,Burundi - Onatel Fixed,0.6572,60
112572226,Burundi - Onatel Fixed,0.6572,60
112572227,Burundi - Onatel Fixed,0.6572,60
112572230,Burundi - Onatel Fixed,0.6572,60
112572240,Burundi - Onatel Fixed,0.6572,60
112572250,Burundi - Onatel Fixed,0.6572,60
11855,Cambodia,0.0827,60
118551,Cambodia - Mobile,0.0827,60
118552336,Cambodia - Mobile,0.0827,60
1185567,Cambodia - Mobile,0.0827,60
1185568,Cambodia - Mobile,0.0827,60
1185569,Cambodia - Mobile,0.0827,60
1185570,Cambodia - Mobile,0.0827,60
1185576,Cambodia - Mobile,0.0827,60
1185577,Cambodia - Mobile,0.0827,60
1185578,Cambodia - Mobile,0.0827,60
118558,Cambodia - Mobile,0.0827,60
118559,Cambodia - Mobile,0.0827,60
11237,Cameroon,0.2109,60
11237220,Cameroon - Mobile,0.3902,60
11237221,Cameroon - Mobile,0.3902,60
11237330,Cameroon - Mobile,0.3902,60
11237331,Cameroon - Mobile,0.3902,60
112374,Cameroon - Mobile,0.3902,60
112375,Cameroon - Mobile,0.3902,60
112376,Cameroon - Mobile,0.3902,60
112377,Cameroon - Mobile,0.3902,60
112378,Cameroon - Mobile,0.3902,60
112379,Cameroon - Mobile,0.3902,60
403,Canada - Alberta 403,0,60
587,Canada - Alberta 587,0,60
780,Canada - Alberta 780,0,60
250622,"BC, Independent 250622",0.1125,60
250624,"BC, Independent 250624",0.1125,60
250627,"BC, Independent 250627",0.1125,60
250232,"Canada - BC 250, NWT",0.1238,60
250233,"Canada - BC 250, NWT",0.1238,60
250234,"Canada - BC 250, NWT",0.1238,60
250235,"Canada - BC 250, NWT",0.1238,60
250236,"Canada - BC 250, NWT",0.1238,60
250237,"Canada - BC 250, NWT",0.1238,60
250239,"Canada - BC 250, NWT",0.1238,60
250321,"Canada - BC 250, NWT",0.1238,60
250471,"Canada - BC 250, NWT",0.1238,60
250500,"Canada - BC 250, NWT",0.1238,60
250771,"Canada - BC 250, NWT",0.1238,60
250772,"Canada - BC 250, NWT",0.1238,60
250773,"Canada - BC 250, NWT",0.1238,60
250774,"Canada - BC 250, NWT",0.1238,60
250775,"Canada - BC 250, NWT",0.1238,60
250776,"Canada - BC 250, NWT",0.1238,60
250778,"Canada - BC 250, NWT",0.1238,60
250779,"Canada - BC 250, NWT",0.1238,60
236,Canada - British Columbia 236,0,60
250,Canada - British Columbia 250,0,60
604,Canada - British Columbia 604,0,60
778,Canada - British Columbia 778,0,60
204,Canada - Manitoba 204,0,60
431,Canada - Manitoba 431,0,60
506,Canada - New Brunswick 506,0,60
709,Canada - Newfoundland 709,0,60
902,Canada - Nova Scotia 902,0,60
226,Canada - Ontario 226,0,60
249,Canada - Ontario 249,0,60
289,Canada - Ontario 289,0,60
343,Canada - Ontario 343,0,60
365,Canada - Ontario 365,0,60
416,Canada - Ontario 416,0,60
437,Canada - Ontario 437,0,60
519,Canada - Ontario 519,0,60
613,Canada - Ontario 613,0,60
647,Canada - Ontario 647,0,60
705,Canada - Ontario 705,0,60
807,Canada - Ontario 807,0,60
905,Canada - Ontario 905,0,60
519225,"Canada - ON 519, Independent",0.0599,60
519229,"Canada - ON 519, Independent",0.0599,60
519233,"Canada - ON 519, Independent",0.0599,60
519236,"Canada - ON 519, Independent",0.0599,60
519237,"Canada - ON 519, Independent",0.0599,60
519238,"Canada - ON 519, Independent",0.0599,60
519243,"Canada - ON 519, Independent",0.0599,60
519263,"Canada - ON 519, Independent",0.0599,60
519296,"Canada - ON 519, Independent",0.0599,60
519327,"Canada - ON 519, Independent",0.0599,60
519335,"Canada - ON 519, Independent",0.0599,60
519349,"Canada - ON 519, Independent",0.0599,60
519353,"Canada - ON 519, Independent",0.0599,60
519361,"Canada - ON 519, Independent",0.0599,60
519367,"Canada - ON 519, Independent",0.0599,60
519368,"Canada - ON 519, Independent",0.0599,60
519385,"Canada - ON 519, Independent",0.0599,60
519386,"Canada - ON 519, Independent",0.0599,60
519389,"Canada - ON 519, Independent",0.0599,60
519392,"Canada - ON 519, Independent",0.0599,60
519393,"Canada - ON 519, Independent",0.0599,60
519395,"Canada - ON 519, Independent",0.0599,60
519396,"Canada - ON 519, Independent",0.0599,60
519424,"Canada - ON 519, Independent",0.0599,60
519456,"Canada - ON 519, Independent",0.0599,60
519468,"Canada - ON 519, Independent",0.0599,60
519522,"Canada - ON 519, Independent",0.0599,60
519529,"Canada - ON 519, Independent",0.0599,60
519565,"Canada - ON 519, Independent",0.0599,60
519592,"Canada - ON 519, Independent",0.0599,60
519595,"Canada - ON 519, Independent",0.0599,60
519596,"Canada - ON 519, Independent",0.0599,60
519612,"Canada - ON 519, Independent",0.0599,60
519665,"Canada - ON 519, Independent",0.0599,60
519706,"Canada - ON 519, Independent",0.0599,60
519708,"Canada - ON 519, Independent",0.0599,60
519765,"Canada - ON 519, Independent",0.0599,60
519773,"Canada - ON 519, Independent",0.0599,60
519779,"Canada - ON 519, Independent",0.0599,60
519786,"Canada - ON 519, Independent",0.0599,60
519793,"Canada - ON 519, Independent",0.0599,60
519795,"Canada - ON 519, Independent",0.0599,60
519799,"Canada - ON 519, Independent",0.0599,60
519828,"Canada - ON 519, Independent",0.0599,60
519832,"Canada - ON 519, Independent",0.0599,60
519839,"Canada - ON 519, Independent",0.0599,60
519844,"Canada - ON 519, Independent",0.0599,60
519847,"Canada - ON 519, Independent",0.0599,60
519849,"Canada - ON 519, Independent",0.0599,60
519866,"Canada - ON 519, Independent",0.0599,60
519874,"Canada - ON 519, Independent",0.0599,60
519899,"Canada - ON 519, Independent",0.0599,60
613273,"Canada - ON 613, Independent",0.0788,60
613279,"Canada - ON 613, Independent",0.0788,60
613375,"Canada - ON 613, Independent",0.0788,60
613538,"Canada - ON 613, Independent",0.0788,60
613582,"Canada - ON 613, Independent",0.0788,60
613587,"Canada - ON 613, Independent",0.0788,60
613629,"Canada - ON 613, Independent",0.0788,60
613638,"Canada - ON 613, Independent",0.0788,60
613659,"Canada - ON 613, Independent",0.0788,60
705221,"Canada - ON 705, Independent",0.0693,60
705225,"Canada - ON 705, Independent",0.0693,60
705231,"Canada - ON 705, Independent",0.0693,60
705232,"Canada - ON 705, Independent",0.0693,60
705235,"Canada - ON 705, Independent",0.0693,60
705236,"Canada - ON 705, Independent",0.0693,60
705237,"Canada - ON 705, Independent",0.0693,60
705245,"Canada - ON 705, Independent",0.0693,60
705258,"Canada - ON 705, Independent",0.0693,60
705262,"Canada - ON 705, Independent",0.0693,60
705264,"Canada - ON 705, Independent",0.0693,60
705266,"Canada - ON 705, Independent",0.0693,60
705267,"Canada - ON 705, Independent",0.0693,60
705268,"Canada - ON 705, Independent",0.0693,60
705269,"Canada - ON 705, Independent",0.0693,60
705271,"Canada - ON 705, Independent",0.0693,60
705272,"Canada - ON 705, Independent",0.0693,60
705273,"Canada - ON 705, Independent",0.0693,60
705275,"Canada - ON 705, Independent",0.0693,60
705278,"Canada - ON 705, Independent",0.0693,60
705288,"Canada - ON 705, Independent",0.0693,60
705295,"Canada - ON 705, Independent",0.0693,60
705314,"Canada - ON 705, Independent",0.0693,60
705332,"Canada - ON 705, Independent",0.0693,60
705334,"Canada - ON 705, Independent",0.0693,60
705335,"Canada - ON 705, Independent",0.0693,60
705336,"Canada - ON 705, Independent",0.0693,60
705337,"Canada - ON 705, Independent",0.0693,60
705338,"Canada - ON 705, Independent",0.0693,60
705339,"Canada - ON 705, Independent",0.0693,60
705347,"Canada - ON 705, Independent",0.0693,60
705360,"Canada - ON 705, Independent",0.0693,60
705362,"Canada - ON 705, Independent",0.0693,60
705363,"Canada - ON 705, Independent",0.0693,60
705364,"Canada - ON 705, Independent",0.0693,60
705365,"Canada - ON 705, Independent",0.0693,60
705367,"Canada - ON 705, Independent",0.0693,60
705369,"Canada - ON 705, Independent",0.0693,60
705371,"Canada - ON 705, Independent",0.0693,60
705372,"Canada - ON 705, Independent",0.0693,60
705373,"Canada - ON 705, Independent",0.0693,60
705374,"Canada - ON 705, Independent",0.0693,60
705377,"Canada - ON 705, Independent",0.0693,60
705399,"Canada - ON 705, Independent",0.0693,60
705463,"Canada - ON 705, Independent",0.0693,60
705465,"Canada - ON 705, Independent",0.0693,60
705473,"Canada - ON 705, Independent",0.0693,60
705531,"Canada - ON 705, Independent",0.0693,60
705544,"Canada - ON 705, Independent",0.0693,60
705545,"Canada - ON 705, Independent",0.0693,60
705557,"Canada - ON 705, Independent",0.0693,60
705563,"Canada - ON 705, Independent",0.0693,60
705565,"Canada - ON 705, Independent",0.0693,60
705567,"Canada - ON 705, Independent",0.0693,60
705568,"Canada - ON 705, Independent",0.0693,60
705569,"Canada - ON 705, Independent",0.0693,60
705570,"Canada - ON 705, Independent",0.0693,60
705579,"Canada - ON 705, Independent",0.0693,60
705624,"Canada - ON 705, Independent",0.0693,60
705628,"Canada - ON 705, Independent",0.0693,60
705629,"Canada - ON 705, Independent",0.0693,60
705630,"Canada - ON 705, Independent",0.0693,60
705634,"Canada - ON 705, Independent",0.0693,60
705638,"Canada - ON 705, Independent",0.0693,60
705642,"Canada - ON 705, Independent",0.0693,60
705643,"Canada - ON 705, Independent",0.0693,60
705647,"Canada - ON 705, Independent",0.0693,60
705648,"Canada - ON 705, Independent",0.0693,60
705650,"Canada - ON 705, Independent",0.0693,60
705658,"Canada - ON 705, Independent",0.0693,60
705668,"Canada - ON 705, Independent",0.0693,60
705672,"Canada - ON 705, Independent",0.0693,60
705676,"Canada - ON 705, Independent",0.0693,60
705678,"Canada - ON 705, Independent",0.0693,60
705679,"Canada - ON 705, Independent",0.0693,60
705686,"Canada - ON 705, Independent",0.0693,60
705859,"Canada - ON 705, Independent",0.0693,60
705892,"Canada - ON 705, Independent",0.0693,60
705899,"Canada - ON 705, Independent",0.0693,60
705932,"Canada - ON 705, Independent",0.0693,60
705944,"Canada - ON 705, Independent",0.0693,60
705948,"Canada - ON 705, Independent",0.0693,60
705997,"Canada - ON 705, Independent",0.0693,60
807216,"Canada - ON 807, Independent",0.0357,60
807220,"Canada - ON 807, Independent",0.0357,60
807221,"Canada - ON 807, Independent",0.0357,60
807223,"Canada - ON 807, Independent",0.0357,60
807251,"Canada - ON 807, Independent",0.0357,60
807252,"Canada - ON 807, Independent",0.0357,60
807285,"Canada - ON 807, Independent",0.0357,60
807310,"Canada - ON 807, Independent",0.0357,60
807333,"Canada - ON 807, Independent",0.0357,60
807343,"Canada - ON 807, Independent",0.0357,60
807344,"Canada - ON 807, Independent",0.0357,60
807345,"Canada - ON 807, Independent",0.0357,60
807346,"Canada - ON 807, Independent",0.0357,60
807407,"Canada - ON 807, Independent",0.0357,60
807444,"Canada - ON 807, Independent",0.0357,60
807464,"Canada - ON 807, Independent",0.0357,60
807465,"Canada - ON 807, Independent",0.0357,60
807466,"Canada - ON 807, Independent",0.0357,60
807467,"Canada - ON 807, Independent",0.0357,60
807468,"Canada - ON 807, Independent",0.0357,60
807472,"Canada - ON 807, Independent",0.0357,60
807473,"Canada - ON 807, Independent",0.0357,60
807474,"Canada - ON 807, Independent",0.0357,60
807475,"Canada - ON 807, Independent",0.0357,60
807476,"Canada - ON 807, Independent",0.0357,60
807547,"Canada - ON 807, Independent",0.0357,60
807577,"Canada - ON 807, Independent",0.0357,60
807620,"Canada - ON 807, Independent",0.0357,60
807621,"Canada - ON 807, Independent",0.0357,60
807622,"Canada - ON 807, Independent",0.0357,60
807623,"Canada - ON 807, Independent",0.0357,60
807624,"Canada - ON 807, Independent",0.0357,60
807625,"Canada - ON 807, Independent",0.0357,60
807626,"Canada - ON 807, Independent",0.0357,60
807627,"Canada - ON 807, Independent",0.0357,60
807628,"Canada - ON 807, Independent",0.0357,60
807629,"Canada - ON 807, Independent",0.0357,60
807683,"Canada - ON 807, Independent",0.0357,60
807684,"Canada - ON 807, Independent",0.0357,60
807708,"Canada - ON 807, Independent",0.0357,60
807766,"Canada - ON 807, Independent",0.0357,60
807767,"Canada - ON 807, Independent",0.0357,60
807768,"Canada - ON 807, Independent",0.0357,60
807777,"Canada - ON 807, Independent",0.0357,60
807935,"Canada - ON 807, Independent",0.0357,60
807939,"Canada - ON 807, Independent",0.0357,60
807957,"Canada - ON 807, Independent",0.0357,60
807983,"Canada - ON 807, Independent",0.0357,60
902239,Canada - PEI 902,0,60
902251,Canada - PEI 902,0,60
902273,Canada - PEI 902,0,60
902275,Canada - PEI 902,0,60
902357,Canada - PEI 902,0,60
902368,Canada - PEI 902,0,60
902383,Canada - PEI 902,0,60
902420,Canada - PEI 902,0,60
902432,Canada - PEI 902,0,60
902434,Canada - PEI 902,0,60
902436,Canada - PEI 902,0,60
902437,Canada - PEI 902,0,60
902438,Canada - PEI 902,0,60
902443,Canada - PEI 902,0,60
902452,Canada - PEI 902,0,60
902461,Canada - PEI 902,0,60
902474,Canada - PEI 902,0,60
902483,Canada - PEI 902,0,60
902492,Canada - PEI 902,0,60
902544,Canada - PEI 902,0,60
902552,Canada - PEI 902,0,60
902556,Canada - PEI 902,0,60
902557,Canada - PEI 902,0,60
902562,Canada - PEI 902,0,60
902566,Canada - PEI 902,0,60
902569,Canada - PEI 902,0,60
902583,Canada - PEI 902,0,60
902585,Canada - PEI 902,0,60
902597,Canada - PEI 902,0,60
902620,Canada - PEI 902,0,60
902621,Canada - PEI 902,0,60
902624,Canada - PEI 902,0,60
902626,Canada - PEI 902,0,60
902628,Canada - PEI 902,0,60
902629,Canada - PEI 902,0,60
902637,Canada - PEI 902,0,60
902641,Canada - PEI 902,0,60
902651,Canada - PEI 902,0,60
902652,Canada - PEI 902,0,60
902658,Canada - PEI 902,0,60
902659,Canada - PEI 902,0,60
902667,Canada - PEI 902,0,60
902672,Canada - PEI 902,0,60
902673,Canada - PEI 902,0,60
902675,Canada - PEI 902,0,60
902676,Canada - PEI 902,0,60
902679,Canada - PEI 902,0,60
902687,Canada - PEI 902,0,60
902742,Canada - PEI 902,0,60
902769,Canada - PEI 902,0,60
902798,Canada - PEI 902,0,60
902826,Canada - PEI 902,0,60
902827,Canada - PEI 902,0,60
902831,Canada - PEI 902,0,60
902832,Canada - PEI 902,0,60
902835,Canada - PEI 902,0,60
